660.750	556	-59292	1.0000000000
660.751	556	-59289	1.0000000000
660.752	556	-59286	1.0000000000
660.753	556	-59283	1.0000000000
660.754	556	-59280	1.0000000000
660.755	556	-59277	1.0000000000
660.756	556	-59274	1.0000000000
660.757	556	-59270	1.0000000000
660.758	556	-59267	1.0000000000
660.759	556	-59264	1.0000000000
660.760	556	-59261	1.0000000000
660.761	556	-59258	1.0000000000
660.762	556	-59255	1.0000000000
660.763	556	-59252	1.0000000000
660.764	556	-59249	1.0000000000
660.765	556	-59245	1.0000000000
660.766	556	-59242	1.0000000000
660.767	556	-59239	1.0000000000
660.768	556	-59236	1.0000000000
660.769	556	-59233	1.0000000000
660.770	556	-59230	1.0000000000
660.771	556	-59227	1.0000000000
660.772	556	-59223	1.0000000000
660.773	556	-59220	1.0000000000
660.774	556	-59217	1.0000000000
660.775	556	-59214	1.0000000000
660.776	556	-59211	1.0000000000
660.777	556	-59208	1.0000000000
660.778	556	-59205	1.0000000000
660.779	556	-59202	1.0000000000
660.780	556	-59198	1.0000000000
660.781	557	-59195	1.0000000000
660.782	557	-59192	1.0000000000
660.783	557	-59189	1.0000000000
660.784	557	-59186	1.0000000000
660.785	557	-59183	1.0000000000
660.786	557	-59180	1.0000000000
660.787	557	-59176	1.0000000000
660.788	557	-59173	1.0000000000
660.789	557	-59170	1.0000000000
660.790	557	-59167	1.0000000000
660.791	557	-59164	1.0000000000
660.792	557	-59161	1.0000000000
660.793	557	-59158	1.0000000000
660.794	557	-59155	1.0000000000
660.795	557	-59151	1.0000000000
660.796	557	-59148	1.0000000000
660.797	557	-59145	1.0000000000
660.798	557	-59142	1.0000000000
660.799	557	-59139	1.0000000000
660.800	557	-59136	1.0000000000
660.801	557	-59133	1.0000000000
660.802	557	-59130	1.0000000000
660.803	557	-59126	1.0000000000
660.804	557	-59123	1.0000000000
660.805	557	-59120	1.0000000000
660.806	557	-59117	1.0000000000
660.807	557	-59114	1.0000000000
660.808	557	-59111	1.0000000000
660.809	557	-59108	1.0000000000
660.810	557	-59104	1.0000000000
660.811	557	-59101	1.0000000000
660.812	557	-59098	1.0000000000
660.813	557	-59095	1.0000000000
660.814	557	-59092	1.0000000000
660.815	557	-59089	1.0000000000
660.816	557	-59086	1.0000000000
660.817	557	-59083	1.0000000000
660.818	557	-59079	1.0000000000
660.819	557	-59076	1.0000000000
660.820	557	-59073	1.0000000000
660.821	557	-59070	1.0000000000
660.822	557	-59067	1.0000000000
